model,state,backend,resolution,condition,protocol,size,category_id,class_name,map50,map50_95,ar50,ar50_95,area_reference,category_name,checkpoint_sha256,evaluated_categories,gt_count,image_count,max_det
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,medium,6,,0.172605235546783,0.09091685337112608,0.6363636363636364,0.35614973262032085,original_image_pixels,truck,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,374,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,medium,7,,0.194342979592757,0.09504701792005996,0.6828087167070218,0.37094430992736077,original_image_pixels,tricycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,413,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,medium,8,,0.09854071287553748,0.061873322171895,0.5409090909090909,0.2963636363636364,original_image_pixels,awning-tricycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,220,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,medium,9,,0.45730300970863863,0.2692675696819349,0.8155339805825242,0.50873786407767,original_image_pixels,bus,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,103,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,medium,10,,0.34668354215523306,0.14759564141215414,0.7103218645948945,0.351054384017758,original_image_pixels,motor,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,901,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,large,1,,0.524465944792751,0.21296091245997387,0.782608695652174,0.4043478260869565,original_image_pixels,pedestrian,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,23,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,large,2,,0.003698000595946445,0.0009102910726340991,0.6,0.22000000000000003,original_image_pixels,people,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,5,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,large,3,,0.0,0.0,0.0,0.0,original_image_pixels,bicycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,3,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,large,4,,0.8705958885680796,0.6737458735223578,0.9525032092426188,0.7676508344030809,original_image_pixels,car,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,779,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,large,5,,0.3654584246296448,0.26452382409803193,0.8869565217391304,0.6452173913043479,original_image_pixels,van,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,115,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,large,6,,0.32150571623643637,0.17368032338992154,0.7816091954022989,0.4712643678160918,original_image_pixels,truck,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,87,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,large,7,,0.18907945169952464,0.12998700275956415,0.5833333333333334,0.4,original_image_pixels,tricycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,12,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,large,8,,0.01304234942742926,0.007749410502633703,0.6,0.36,original_image_pixels,awning-tricycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,5,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,large,9,,0.5639977876733587,0.3977041564716329,0.84375,0.6,original_image_pixels,bus,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,32,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,large,10,,0.004243281471004243,0.001272984441301273,0.14285714285714285,0.04285714285714286,original_image_pixels,motor,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,7,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,coco_small,1,,0.2598514244082367,0.09188490629424652,0.6371187540558079,0.2665282284231019,original_image_pixels,pedestrian,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,7705,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,coco_small,2,,0.19275175344422252,0.06195176219768064,0.6036796536796537,0.254025974025974,original_image_pixels,people,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,4620,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,coco_small,3,,0.049919753359331534,0.018904409554666317,0.4559386973180077,0.17729885057471265,original_image_pixels,bicycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,1044,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,coco_small,4,,0.43588833923604214,0.19104985576391467,0.7878876535985957,0.3765067290813341,original_image_pixels,car,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,6836,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,coco_small,5,,0.12439449415784691,0.0536327356831347,0.704812834224599,0.33786096256684495,original_image_pixels,van,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,935,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,coco_small,6,,0.07451879140541175,0.031533966699003,0.5017421602787456,0.21846689895470384,original_image_pixels,truck,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,287,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,coco_small,7,,0.07247589714455686,0.02835739788825901,0.5419354838709678,0.24354838709677423,original_image_pixels,tricycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,620,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,coco_small,8,,0.06796591109051174,0.032791687006593594,0.42574257425742573,0.19339933993399339,original_image_pixels,awning-tricycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,303,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,coco_small,9,,0.16885729462081922,0.0681960463111989,0.5178571428571429,0.2241071428571429,original_image_pixels,bus,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,112,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T2,native10,coco_small,10,,0.2619267892157014,0.08725399519815735,0.6498113207547169,0.274062893081761,original_image_pixels,motor,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,3975,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,all,1,,0.02048115283139447,0.006936144268968129,0.19299683803724088,0.062325799273919666,original_image_pixels,person,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,8539,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,all,2,,0.32374442684810295,0.12730007976215207,0.6047033285094067,0.26056439942112875,original_image_pixels,car,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,13820,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,all,3,,0.05650437975869064,0.027910817218863716,0.2834008097165992,0.12064777327935221,original_image_pixels,bus,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,247,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,all,4,,0.01902511892848525,0.012496191740987808,0.26541554959785524,0.10549597855227881,original_image_pixels,truck,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,746,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,all,5,,0.01694702796541322,0.0046297607507926036,0.18189705031810294,0.05584152689415848,original_image_pixels,motorcycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,3458,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,all,6,,0.0006651210015109092,0.0001363548236875051,0.06842105263157895,0.017789473684210525,original_image_pixels,bicycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,950,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,tiny,1,,0.003443677640505888,0.0008778364143877604,0.11090766413811143,0.033873921004446764,original_image_pixels,person,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,3823,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,tiny,2,,0.01046821081237256,0.0020779150970040117,0.1911430734292203,0.0544663133989402,original_image_pixels,car,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,2642,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,tiny,3,,0.0,0.0,0.0,0.0,original_image_pixels,bus,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,33,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,tiny,4,,0.019836478421361298,0.001990559528069121,0.022222222222222223,0.0044444444444444444,original_image_pixels,truck,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,90,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,tiny,5,,0.010818132268338134,0.0012495420836887345,0.07113821138211382,0.019308943089430895,original_image_pixels,motorcycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,984,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,tiny,6,,0.00011985795182666687,2.4425707924852457e-05,0.061946902654867256,0.014601769911504425,original_image_pixels,bicycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,226,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,small,1,,0.035222497812040454,0.011511514939861705,0.24910836762688615,0.08027434842249656,original_image_pixels,person,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,3645,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,small,2,,0.11982435489244254,0.02653575776232803,0.5217071376011774,0.16342899190581311,original_image_pixels,car,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,4077,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,small,3,,0.002019681021553386,0.00037164171258290113,0.11392405063291139,0.024050632911392405,original_image_pixels,bus,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,79,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,small,4,,0.013439522956843242,0.0029751001099761892,0.14213197969543148,0.04060913705583756,original_image_pixels,truck,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,197,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,small,5,,0.010867235493199007,0.002618163423100904,0.21638776687824582,0.06335833814195038,original_image_pixels,motorcycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,1733,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,small,6,,0.0010853227536561764,0.00021317711751006144,0.054820415879017016,0.013232514177693763,original_image_pixels,bicycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,529,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,medium,1,,0.09678202981207587,0.02652363179188248,0.29770992366412213,0.10343511450381679,original_image_pixels,person,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,1048,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,medium,2,,0.530964739046459,0.2124258473409657,0.7985133639095366,0.3720860351099162,original_image_pixels,car,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,6323,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,medium,3,,0.05671015052304869,0.01809735512543712,0.4174757281553398,0.16213592233009705,original_image_pixels,bus,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,103,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,medium,4,,0.021719797318838517,0.01399927515211282,0.32439678284182305,0.12305630026809651,original_image_pixels,truck,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,373,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,medium,5,,0.03611939594406982,0.012748647949072501,0.2506811989100817,0.08760217983651226,original_image_pixels,motorcycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,734,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,medium,6,,0.0030366233771780948,0.0007876632349882031,0.11458333333333333,0.034374999999999996,original_image_pixels,bicycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,192,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,large,1,,0.13193494146162585,0.04089952739516813,0.21739130434782608,0.08695652173913043,original_image_pixels,person,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,23,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,large,2,,0.7061766387774915,0.422482694337468,0.8701799485861182,0.5632390745501286,original_image_pixels,car,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,778,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,large,3,,0.24431788555101855,0.13860829790213156,0.5625,0.35,original_image_pixels,bus,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,32,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,large,4,,0.02561446305127525,0.011976780912625424,0.5465116279069767,0.2837209302325582,original_image_pixels,truck,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,86,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,large,5,,0.0,0.0,0.0,0.0,original_image_pixels,motorcycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,7,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,large,6,,0.0,0.0,0.0,0.0,original_image_pixels,bicycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,3,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,coco_small,1,,0.01841195984424126,0.007670274841855587,0.17822710230316016,0.05649437600428495,original_image_pixels,person,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,7468,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,coco_small,2,,0.07859360896573957,0.01794889010067803,0.3922413793103448,0.12074910820451845,original_image_pixels,car,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,6728,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,coco_small,3,,0.0014282950555189417,0.0002510911464981536,0.08035714285714286,0.016964285714285716,original_image_pixels,bus,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,112,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,coco_small,4,,0.013815058439678613,0.002584826038774566,0.10452961672473868,0.029268292682926834,original_image_pixels,truck,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,287,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,coco_small,5,,0.008120733663552282,0.001888801924299573,0.1636631114380287,0.0473703567488047,original_image_pixels,motorcycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,2719,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,common6,coco_small,6,,0.000615264319909079,0.00012220290396588155,0.05695364238410596,0.013642384105960267,original_image_pixels,bicycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,755,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,all,1,,0.018892975446162807,0.006583760529142596,0.19270537438927396,0.06192478127485512,original_image_pixels,pedestrian,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,8801,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,all,2,,0.018698244899096033,0.006856958504789879,0.16115783297477018,0.052806571484451406,original_image_pixels,people,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,5113,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,all,3,,0.0009630629873028362,0.00019157724793746517,0.08528951486697965,0.02394366197183099,original_image_pixels,bicycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,1278,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,all,4,,0.30349616294544546,0.12013119357880318,0.6002861230329042,0.2584263233190272,original_image_pixels,car,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,13980,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,all,5,,0.04793850560861968,0.023346393990094427,0.38874809934110494,0.16634566649771923,original_image_pixels,van,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,1973,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,all,6,,0.0183971849420096,0.012260095192222754,0.2620320855614973,0.10427807486631016,original_image_pixels,truck,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,748,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,all,7,,0.014016527741448308,0.004125280366617341,0.2193486590038314,0.07174329501915709,original_image_pixels,tricycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,1044,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,all,8,,0.006239045089515081,0.0032169481626188085,0.12878787878787878,0.0428030303030303,original_image_pixels,awning-tricycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,528,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,all,9,,0.05597376889567249,0.027726701446459338,0.2834008097165992,0.12024291497975707,original_image_pixels,bus,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,247,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,all,10,,0.024029292868988774,0.005845726424663924,0.19647613194017619,0.06054087277197295,original_image_pixels,motor,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,4881,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,tiny,1,,0.0031781097929594617,0.0008320988796612478,0.11130922058074376,0.03380030565461029,original_image_pixels,pedestrian,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,3926,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,tiny,2,,0.0067579552418382425,0.002375567780124536,0.09480249480249481,0.02893970893970894,original_image_pixels,people,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,2405,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,tiny,3,,0.0004992617663484279,0.00011433046984067511,0.08375634517766498,0.025888324873096447,original_image_pixels,bicycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,394,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,tiny,4,,0.009565222357222894,0.001888568455635379,0.1864026895778857,0.0537542024654464,original_image_pixels,car,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,2677,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,tiny,5,,0.002627279560972201,0.0007499301923779558,0.07033639143730887,0.018960244648318046,original_image_pixels,van,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,327,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,tiny,6,,0.019836720514156674,0.0019906323256504727,0.022222222222222223,0.0044444444444444444,original_image_pixels,truck,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,90,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,tiny,7,,0.001352251384996924,0.00033876000136981736,0.041666666666666664,0.009895833333333333,original_image_pixels,tricycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,192,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,tiny,8,,0.00026889907035816365,4.177861395162073e-05,0.03409090909090909,0.004545454545454545,original_image_pixels,awning-tricycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,88,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,tiny,9,,0.0,0.0,0.0,0.0,original_image_pixels,bus,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,33,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,tiny,10,,0.012702591410528121,0.001980654836441711,0.08070175438596491,0.02245614035087719,original_image_pixels,motor,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,1710,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,small,1,,0.03143218662634748,0.01063107839881391,0.24821381317808944,0.07941254300079385,original_image_pixels,pedestrian,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,3779,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,small,2,,0.02953036010706574,0.011186933535397736,0.2094808126410835,0.06907449209932279,original_image_pixels,people,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,2215,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,small,3,,0.0013427454054276942,0.0002486529249989029,0.07230769230769231,0.018615384615384617,original_image_pixels,bicycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,650,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,small,4,,0.1103676708402312,0.024641501759536315,0.5171084337349398,0.16175903614457832,original_image_pixels,car,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,4150,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,small,5,,0.0075578084153387825,0.001842769035825548,0.25370675453047775,0.08072487644151566,original_image_pixels,van,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,607,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,small,6,,0.013354188977586235,0.002957558266771197,0.14213197969543148,0.04060913705583756,original_image_pixels,truck,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,197,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,small,7,,0.01254834275399019,0.004217307901712724,0.22014051522248243,0.06159250585480093,original_image_pixels,tricycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,427,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,small,8,,0.00521465327186491,0.001515504534164487,0.13023255813953488,0.039999999999999994,original_image_pixels,awning-tricycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,215,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,small,9,,0.001973029925994046,0.0003598972721188753,0.11392405063291139,0.02278481012658228,original_image_pixels,bus,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,79,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,small,10,,0.02353323913302496,0.005294711197389602,0.24922669023420238,0.07481219619973487,original_image_pixels,motor,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,2263,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,medium,1,,0.07989913868757463,0.022184572721299135,0.29636533084808947,0.10307548928238583,original_image_pixels,pedestrian,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,1073,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,medium,2,,0.03896237590786016,0.011556272980105217,0.27459016393442626,0.09754098360655739,original_image_pixels,people,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,488,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,medium,3,,0.003392818087892639,0.0008177697097952494,0.12554112554112554,0.03593073593073593,original_image_pixels,bicycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,231,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,medium,4,,0.49900339455883874,0.20064036276499425,0.7957326639472858,0.37022278004392845,original_image_pixels,car,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,6374,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,medium,5,,0.07955582853902457,0.0372879009805935,0.5573593073593074,0.24588744588744588,original_image_pixels,van,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,924,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,medium,6,,0.021024190005975385,0.013773634418173392,0.32085561497326204,0.12219251336898396,original_image_pixels,truck,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,374,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,medium,7,,0.02350010992585024,0.0070746319628236624,0.29782082324455206,0.10992736077481842,original_image_pixels,tricycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,413,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,medium,8,,0.007706188215310668,0.003912451393437152,0.16818181818181818,0.06181818181818181,original_image_pixels,awning-tricycle,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,220,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,medium,9,,0.055950859226272825,0.0178546240792907,0.4174757281553398,0.16213592233009705,original_image_pixels,bus,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,103,548,3000
leaf_yolo_n_external,external_finetuned,leaf,1280,S2T3,native10,medium,10,,0.05064732551267308,0.013512078956775364,0.28523862375138737,0.0974472807991121,original_image_pixels,motor,1b1e088578f45ae981d8f3f03900b964b97711ac67ff8088565647cd7fac89e5,1,901,548,3000
